"location_clean","Latitude","Longitude"
"Durango, Mexico",24.833333,-104.833333
"Near Almaty, Kazakhstan",44.0776217,76.9932244
"Mount San Gorgonio, California",NA,NA
"Eagle, Colorado",39.6161124,-106.7172844
"Near Parachinar, Pakistan",NA,NA
"Medan-Polonia, Indonesia",3.5631032,98.6746643
"Wilmington, North Carolina",34.2352853,-77.9487284
"Near Batagay, Russia",NA,NA
"Mayaguez, Puerto Rico",18.2116354,-67.0953572
"Pickle Lake, Ontario, Canada",51.4648142,-90.1925284
"Sayre, Pennsylvania",41.9789631,-76.515499
"Near Ruteng, Indonesia",NA,NA
"Ilaga, Indonesia",-3.9746136,137.6404363
"Lübeck , Germany",53.866444,10.684738
"Bolivar State, Venezuela",6.2003493,-63.2775558
"Khost, Afghanistan",33.4014634,69.8912294
"Near Montelillo, Peru",NA,NA
"Berdiansk, USSR",NA,NA
"Heho, Burma",20.7214532,96.8270122
"Fort Bragg AFB, North Carolina",NA,NA
"Geneva, Switzerland",46.2017559,6.1466014
"Calama, Chile",-22.4623917,-68.9272181
"Near Chungking, Sichuan, China",NA,NA
"Romulus, Michigan",42.2222614,-83.3965995
"Near Auturn, France",NA,NA
"Off Ko Phuket, Thiland",NA,NA
"Carajas, Brazil",-4.5658733,-50.2776717
"Kunduz, Afghanistan",36.8707187,68.7563528
"Luxor, Egypt",25.702096,32.647186
"Hailey, Idaho",43.519629,-114.315325
"Near Pagan, Myanmar",NA,NA
"El Poleo, Colombia",8.4806394,-73.3667919
"Mt. Crezzo, Italy",45.8992118,9.2832264
"Komsomolsk-on-Amur, Russia",50.5497277,137.0099189
"Bellingham, Washington",48.7544012,-122.478836
"Ulongue, Malawi",NA,NA
"Near Ross River, Canada",NA,NA
"Off Kaikoura, New Zealand",NA,NA
"Green Island, Taiwan",22.6616764,121.492596
"Bayfield, Colorado",37.2255593,-107.598112
"Off Mauritius, Indian Ocean",NA,NA
"Over the Andaman Sea",NA,NA
"Near Kishwati, Rwanda",NA,NA
"Kanabea, Papua New Guinea",-7.5365407,145.9055827
"Near Iligan, Philippines",NA,NA
"Off Vila dos Remidos, Brazil",NA,NA
"Eugene Island",29.3868408,-91.3835185
"Chadron, Nebraska",42.8309807,-103.0003729
"Maunaloa, Hawaii",21.1348758,-157.211194
"Monroe, Louisiana",32.5025471,-92.116219
"Mt. Colorado, Bolivia",-15.4876389,-67.4033235
"Krosnovodsk, USSR",NA,NA
"Near Nizhnevartovsk, Russia",NA,NA
"Panama",8.559559,-81.1308434
"Near Mulheim, Germany",NA,NA
"Cary, North Carolina",35.7882893,-78.7812081
"Surgut, Russia",61.254032,73.3964
"Near Ercan, Cyprus",NA,NA
"Near Johannesburg, South Africa",NA,NA
"Near Fontainebleau, France",NA,NA
"Near Clarksville, Tennessee",NA,NA
"Near Cucuta, N of  Santander, Colombia",NA,NA
"Combi, Cyprus",NA,NA
"Near Mazâr-e Charif, Afghanistan",NA,NA
"Near Hennenman, South Africa",NA,NA
"St. Just, France",45.3348055,0.5078478
"Bagdarin, USSR",NA,NA
"Near Tchamulate, Angola",NA,NA
"Linfen, China",36.229963,111.381767
"Near Broennoysund, Norway",NA,NA
"Swentna, Alaska",NA,NA
"Puerto Limon, Costa Rica",9.9899584,-83.030337
"Greenville, Mississippi",33.4111051,-91.0635857
"Posadas, Argentina",-27.3664824,-55.894295
"Central Mozambique",-13.9618072,33.7878149
"Habsheim, France",47.7286566,7.4164754
"Over the Persian Gulf, near Bandar Abbas, Iran",NA,NA
"Golden Meadow, Louisiana",29.3791112,-90.2600787
"Liscomb Bay, Alaska",NA,NA
"Reykjavik, Iceland",64.145981,-21.9422367
"Northern Afghanistan",46.1861683,34.816741
"Bahawalpur, Pakistan",29.40295,71.6523454
"Duncan Town, Bahamas",22.196609,-75.7259492
"M'Bamu Island, Zaïre",NA,NA
"Kaiserslautern, West Germany",49.2040667,8.1072687
"Kowloon Bay, Hong Kong",22.3231377,114.2141235
"Cerro de la Calera, Mexico",25.6046501,-107.5991106
"Sitka, Alaska",57.4086082,-135.4596206
"Lago Agrio, Ecuador",0.1266266,-76.7575913
"Cheney, Ontario, Canada",45.4111537,-75.2424251
"Bahar Dar, Ethiopia",11.5949663,37.3882251
"Near Miram, Pakistan",NA,NA
"Wurtsmith AFB, Michigan",NA,NA
"Sedona, Arizona",34.8688613,-111.7614394
"Near Ahmedabad, India",23.1604009,72.5425111
"Juliaca, Peru",-15.4932314,-70.1356177
"Near Rzeszow, Poland",NA,NA
"Ilmajoki, Finland",62.731342,22.5797719
"Toussus, France",48.7451558,2.1145179
"Montluçon, France",46.3400296,2.6073963
"Hamada al Hambra, Libya",NA,NA
"Kodinsk, Russia",58.6027015,99.1887515
"Bîr Mogreïn, Mauritania",25.2311431,-11.5810134
"Leninakan, Armenia, USSR",NA,NA
"Near Luxor, Egypt",NA,NA
"Near Leonora, WA, Australia",NA,NA
"Lockerbie, Scotland",55.1218578,-3.355237
"West Lafayette, Indiana",40.4258686,-86.9080655
"Leicestershire, England",52.6849138,-1.1847653
"Near Abilene, Texas",NA,NA
"Rangoon, Myanmar",16.7967129,96.1609916
"Santa Maria, Azores, Portugal",36.9726215,-25.1026495
"Near Kuala Lumpur, Malaysia",3.1134258,101.6824948
"Corona, California",33.8752945,-117.566444
"Near QuebeCity, Quebec, Canada",NA,NA
"Dryden, Ontario, Canada",49.785698,-92.835846
"Carswell AFB, Texas",NA,NA
"Pohang, South Korea",36.0189315,129.3429384
"Guarulhos, Brazil",-23.4675941,-46.5277704
"Col de Tourniol, France",44.9185137,5.1844674
"Near Cucuta, Colombia",NA,NA
"Baranquilla, Colombia",10.9977344,-74.7911478
"Near Cancun, Mexico",NA,NA
"Columbia, Tennessee",35.6148165,-87.0338464
"Oskarshamn, Sweden",57.2632811,16.4443478
"Near Tainjin, China",NA,NA
"Near Paramaribo, Surinam",NA,NA
"Vereda el Salitre, Colombia",4.2634682,-75.1409227
"Waipio Valley, Hawaii",20.1158824,-155.5882527
"Zabol, Iran",31.0277779,61.4948211
"Near Tarma, Peru",NA,NA
"Kaohsiung, Taiwan",22.6203348,120.3120375
"Yaounde,  Cameroon",3.8689867,11.5213344
"Near Borana, Somalia",NA,NA
"Cartersville, Georgia",34.1652304,-84.7997613
"Glen Burnie, Maryland",39.1595439,-76.6151514
"Talourow Island, USSR",NA,NA
"Porgera, New Guinea",NA,NA
"Near Jalalabad, Afghanistan",NA,NA
"Near Chana, Angola",NA,NA
"Off Ullung Do, South Korea",NA,NA
"Samos, Greece",37.7246162,26.8192919
"Near Gambela, Ethiopia",NA,NA
"Near Midford Sound, New Zealand",NA,NA
"Janice, Mississippi",31.0254635,-89.0367166
"Gold Beach, Oregon",42.4074459,-124.4217418
"Near Gilgit, Pakistan",36.1871083,73.764763
"Lynchburg, Virginia",37.4137536,-79.1422464
"Near Havana, Cuba",23.1134176,-82.3984023
"Near Sao Jose do Xingu, Brazil",NA,NA
"Skagerrak, Denmark",56.4797284,9.5665611
"Near Bentuni, Indonesia",NA,NA
"Mayfield, Kentucky",36.7413624,-88.6352595
"Near Bilma, Niger",NA,NA
"La Guardia Airport, New York, New York",40.7757145,-73.873364
"Near Baghran, Afghanistan",NA,NA
"Ujani Dam, India",NA,NA
"Terrace,  Canada",54.5172715,-128.599548
"Nyala, Sudan",12.2809691,24.7741672
"Grand Canyon National Park Airport, Tusayan, Arizona",35.9525161,-112.1452036
"Semyonovka ,Ukraine",47.9268014,29.21408
"Perth, Ontario, Canada",43.4935991,-81.0164111
"Uncertain, Texas",32.7120883,-94.1212966
"Urpay, Peru",-8.3479399,-77.3892967
"Lacey Township, New Jersey",39.8605724,-74.2083587
"Hualein, China",NA,NA
"Petropavlovsk, USSR",NA,NA
"Halawa Point, Molokai, Hawaii",NA,NA
"Maluti Mountains, Lesotho",NA,NA
"Bardufoss, Norway",69.065637,18.5159237
"Near Tyumem, Russia",NA,NA
"Albania",41.000028,19.9999619
"Near Jamba, Angola",NA,NA
"Charallave, Venezuela",10.2456598,-66.8586608
"Block Island, Rhode Island",41.1895772,-71.5679001
"Patuxent, Maryland",39.0521537,-76.7365483
"Near Guayaramerin, Bolivia",NA,NA
"Near Ibague, Colombia",NA,NA
"Near Visina, Romania",NA,NA
"Milford Sound",-44.6190189,167.8687603
"Java Sea, Indonesia",NA,NA
"Near Pervouralsk, Russia",NA,NA
"Pico Blanco, Costa Rica",10.5486123,-84.2123668
"Near Leadville, Colorado",NA,NA
"Ansonia, Ohio",40.214492,-84.6369011
"Cove Neck, New York",40.8823207,-73.5059562
"Mt Rijani, Lombok Island, Indonesia",NA,NA
"Near Kinkala, Congo",NA,NA
"Burlington, Vermont",44.4761601,-73.212906
"Plattsburg, New York",44.698081,-73.4444096
"Bauru, Brazil",-22.3218102,-49.0705863
"Near Bangalore, India",18.4823093,73.8017451
"Near Ngwerere, Zambia",NA,NA
"Near Meerut, India",NA,NA
"Sukhbaata, Mongolia",NA,NA
"Off Freetown, Sierre Leone",NA,NA
"Las Mesitas, Honduras",14.4249905,-88.9660592
"Santiago de Cuba",20.0214263,-75.8294928
"Kabul, Afghanistan",34.5269503,69.1850584
"Near Kuito, Angola",NA,NA
"Juiz De Fora, Brazil",-21.7609533,-43.3501129
"Off Vaeroy, Norway",NA,NA
"Off Contadora, Panama",NA,NA
"Near Kinshasa, Zaire",NA,NA
"Ship Sands Island, ON, Canada",NA,NA
"Tarbert, England",51.4572149,-0.0806944
"Guatamala City , Guatemala",14.6416142,-90.5132836
"Tuxtla-Gutierrez, Mexico",16.753801,-93.115959
"Near Mt. Emerald, Qld, Australia",NA,NA
"Near Wurzburg , Germany",NA,NA
"Thistle Lake, Northwest Territory, Canada",NA,NA
"Near Altamira, Brazil",NA,NA
"Oxfordshire, England",51.833333,-1.25
"Aialak Bay, Alaska",NA,NA
"Ashford, Washington",46.7544085,-122.010932
"Near Port Morseby, New Guinea",NA,NA
"Off Union Island, Grenadines Islands",NA,NA
"Near Maymaneh, Afghanistan",NA,NA
"Stepanakert, Azerbaijan, USSR",NA,NA
"Near Shindand, Afghanistan",NA,NA
"Yunlin, Taiwan",23.6990775,120.5245511
"Elkhorn, Wisconsin",42.6719206,-88.543494
"Lata, Georgia",43.0327114,41.4799855
"Near Kaiserslautern, Germany",NA,NA
"Kaltag, Alaska",64.3276089,-158.7254198
"Off Sondre Stromfjord, Greenland",NA,NA
"Koltsovo, Russia",54.9367736,83.187139
"Off Fernando de Noronha, Brazil",NA,NA
"Near Kuwait City, Kuwait",NA,NA
"Cape Canaveral, Florida",28.4513556,-80.5283059
"Near Bella Vista, Bolivia",NA,NA
"Novossibirsk, Russia",55.0288307,82.9226887
"Stadelberg, Switzerland",47.4007479,8.956141
"Near Ashkhabad, Turkmenistan, USSR",NA,NA
"Koh Samui, Thailand",9.5013944,99.9956193
"Off Ravenna, Italy",44.2729074,11.7179184
"Near Matak, Indonesia",NA,NA
"Near False Pass, Alaska",NA,NA
"Near Paramo Mucuti, Venezuela",NA,NA
"Near Belo Horizonte, Brazil",NA,NA
"Jalaludin, Indonesia",-3.7109609,102.525086
"Near Ras Al Khafji, Saudi Arabia",NA,NA
"Near Nea Ankhialos, Greece",NA,NA
"Munford, Alabama",33.5298282,-85.9508006
"Near Taisha, Ecuador",NA,NA
"Puerto Williams, Chile",-54.9357749,-67.6062504
"Near Colorado Springs, Colorado",NA,NA
"La Puerta, Venezuela",9.1262137,-70.7110746
"Hassfurt, Germany",50.0318698,10.5065562
"San Diego, CA",32.7174202,-117.162772
"Malanje, Angola",-9.535332,16.9364293
"Brasillia, Brazil",NA,NA
"Treasure Cay, Bahamas",26.6774884,-77.2895287
"Ras-al-Mishab, Saudi Arabia",28.0993601,48.6116925
"Navoi,  Uzbekistan",42,64
"Off San Pedro, Belize",NA,NA
"Lake Thutade, Canada",55.7854448,-124.7015335
"Marion, Pennsylvania",39.8568941,-77.6951829
"Brunswick, Georgia",31.1499528,-81.4914894
"Off Nuka Hiva, French Polynesia",NA,NA
"Near Awell, Sudan",NA,NA
"Sulawesi, Indonesia",-1.0074826,121.4798411
"Grand Canyon, Airzona",NA,NA
"La Poyatta, Colombia",NA,NA
"Bakhtaran, Iran",34.3239414,47.0735891
"Near Ban Nong Rong, Thailand",NA,NA
"Off Matthewtown, Great Inagua",NA,NA
"Near Malambo, Colombia",NA,NA
"Gulf of Finland, Russia",NA,NA
"Near Sokotu, Nigeria",NA,NA
"Bellavista Airport, Peru",-5.2883902,-76.292099
"Jeddah, Saudi Arabia",21.5504432,39.1742363
"Guadalcanal Island, Solomon Islands",-9.5984209,160.1485117
"Salmon, Idaho",45.1759213,-113.895773
"Espiritu Santos, Vanuatu",NA,NA
"Rarotonga, Cook Islands",-21.2368312,-159.7774744
"Near Uricani, Romania",NA,NA
"Gustavus, Alaska",58.412415,-135.7307843
"Imphal, India",24.7991162,93.9364419
"Walton, Oregon",44.0307442,-123.5853932
"Long Seridan, Malaysia",3.977604,115.0689841
"Sampit, Indonesia",-2.5389113,112.949389
"Near Eagle Lake, Texas",NA,NA
"Petropavlosk, USSR",NA,NA
"Belvedere Center, Vermont",NA,NA
"Khatanga, Russia",72.5720585,104.2904408
"Off St. Petersburg, USSR",NA,NA
"Near Villavicencio,  Colombia",NA,NA
"Condet, Indonesia",-6.2764268,106.8517227
"Katapang, Indonesia",-7.0099447,107.5507035
"Aponguao Falls, Venezuela",NA,NA
"Tumbang Miri, Indonesia",-0.9160201,113.5526778
"Near Point Alert, Ellesmere Island, NWT,Canada",NA,NA
"Near Karakent, USSR",NA,NA
"Makhackala, Russia",NA,NA
"Recife, Brazil",-8.0584933,-34.8848193
"Off Destin, Florida",NA,NA
"Anderma, Russia",NA,NA
"Nagoro-Karabak, USSR",NA,NA
"Davis, California",38.5435526,-121.739005
"Khodzhavend, Russia",NA,NA
"Sena, Mozambique",-17.445439,35.029225
"Guaratingueta AB, Brazil",-22.8057839,-45.1908926
"Near  Las Vegas, Nevada",36.0982678,-115.1641174
"Rome, Georgia",34.257038,-85.1646726
"Heidelberg, Germany",49.4093582,8.694724
"Massai Marra, Kenya",NA,NA
"Wanli, Taiwan",25.181234,121.688687
"Gabriels, New York",44.4319972,-74.1809887
"Temple Bar, Arizona",36.0344373,-114.3223481
"Mt. Saint-Odile, near Strasbourg, France",NA,NA
"Nanaimo, British Columbia, Canada",49.163877,-123.938122
"Near Stepanakert, Azerbaijan",NA,NA
"Caetite, Brazil",-14.0691776,-42.4852428
"Near Kafountine, Senegal",NA,NA
"En route from Argentina  to  California",NA,NA
"Beni, Bolivia",-14,-65
"Etsouali, Congo",-2.8561907,15.5493267
"Near Yakutia, Russia",NA,NA
"Near Baykovo, Russia",NA,NA
"Near Sarra, Libya",NA,NA
"Off Orchid Island, Taiwan",NA,NA
"Near Goroka, Papua New Guinea",NA,NA
"Hamburg, Pennsylvania",40.5553081,-75.9824083
"Perris Valley, California",33.7643852,-117.2163342
"Mt. Haleakala, Hawaii",20.7076743,-156.2575841
"Saveh, Iran",35.0196331,50.3652364
"Blewett Falls Lake, North Carolina",35.0223368,-79.8935049
"Tucuti, Panama",7.9601443,-77.9327624
"Anniston, Alabama",33.6624824,-85.8283224
"Sheboygan Falls, Wisconson",NA,NA
"Canbera, ACT, Australia",-35.2459868,149.0653037
"Meadview, Arizona",36.0022091,-114.0682936
"Cruzeiro do Sul, Brazil",-29.5139742,-51.9917068
"Norlisk, Russia",NA,NA
"Near Iyakochchi, Sri Lanka",NA,NA
"Near Nakhichevan, Azerbaijan",NA,NA
"Near Bir Fadl, Yemen",NA,NA
"Tbilisi, Georgia",41.6934591,44.8014495
"Mt. Lalaboy,  Indonesia",NA,NA
"Near Skopje, Macedonia",41.961308,21.292864
"Iguape, Brazil",-24.7042692,-47.5563733
"Adjuntas, Puerto Rico",18.1813093,-66.7524515
"Near  Kathmandu, Nepal",27.7019771,85.3510111
"Nanjing, Jiangsu, China",32.0438284,118.7788631
"Colorado, Bolivia",-17.5429363,-64.7991084
"Hot Springs, Arizona",33.0479902,-109.4410421
"Near Ivanovo, Russia",NA,NA
"El Salvador",13.8000382,-88.9140683
"Near Iquitos, Peru",NA,NA
"Jamba, Angola",-14.6902435,16.0305922
"Hinckley, Illinois",41.7689183,-88.640913
"Bellavista, Peru",-7.6842476,-76.3153378
"Kozyrevsk, Russia",56.0498765,159.8703005
"Hana, Hawaii",20.7573988,-155.9879846
"Off Curacao, Netherlands Antilles",NA,NA
"Near Kular, Russia",NA,NA
"Berkeley Springs, West Virginia",39.6267975,-78.2279514
"Near Dingxi, China",NA,NA
"Mogadiscio, Somalia",2.0349312,45.3419183
"Near Garut, Jawa, Indonesia",-7.0842322,107.9150076
"Near Usti Nem, Russia",NA,NA
"Near Lake Caballochoa, Peru",NA,NA
"Chita, Russia",52.033409,113.500893
"Grand Junction, Colorado",39.0672568,-108.56448
"Kiana, Alaska",66.9721715,-160.4388711
"Near Tver, Russia",NA,NA
"Off Bombay, India",19.1317228,72.8350702
"Near Porto Plata, Dominican Republic",NA,NA
"Elk City, Idaho",45.8268527,-115.4367941
"Near Liutang, Guangxi, China",NA,NA
"Near Harlem, Montana",NA,NA
"Uruapan, Mexico",19.4147269,-102.0522647
"Goma, Congo",-1.6665685,29.225652
"Faro, Algarve, Portugal",NA,NA
"Ofden, Utah",NA,NA
"Sellafield, England",54.4166451,-3.5104538
"Near Bronson Creek, British Colombia, Canada",NA,NA
"Kinshasa, DemocratiRepubliCongo",NA,NA
"Sumatra, Indonesia",-0.1432942,101.6241024
"Near Daraim, Afghanistan",NA,NA
"Off Green Island, Taiwan",NA,NA
"Skopje, Macedonia",41.9961816,21.4319213
"Dagali, Norway",60.4114528,8.4408805
"Near Tangara de Serra, Brazil",NA,NA
"Blountville, Tennesee",NA,NA
"Off Margarita Island, Venezuela",NA,NA
"950 nm S of  Shemya, Alaska",NA,NA
"Zwingle, Iowa",42.2975404,-90.6875607
"Zavnah, Mongolia",NA,NA
"Aurangabad, India",19.877263,75.3390241
"Near Kholm, Afghanistan",NA,NA
"Off  Libreville, Gambia",NA,NA
"Shelton, Nebraska",40.7806605,-98.7341271
"Suva, Fiji",-18.1415884,178.4421662
"Near Ariab, Sudan",NA,NA
"Gulgubip, Papua New Guinea",-5.2791781,141.540814
"Nabire, Indonesia",-3.360285,135.5023653
"Near Tbilisi, Georgia",41.7126061,44.7417665
"Sorong, Irian Jaya, Indonesia",NA,NA
"Near Ochamchire, Georgia",NA,NA
"Talladega, Alabama",33.3967079,-86.1597137
"Yinchuan, China",38.4852037,106.2261926
"Haenam, South Korea",34.55269,126.52431
"Serawak, Malaysia",4.6978063,101.4353334
"Devghat, Nepal",27.8104986,84.3671014
"Augusta, Georgia",33.4709714,-81.9748429
"Leeward Point Airfield, Guantanamo Bay, Cuba",NA,NA
"Near Aldan, Russia",NA,NA
"Khorag, Tajikistan",NA,NA
"Sukhumi, Georgia",43.0041371,41.014552
"Sukhumi,  Georgia",43.0041371,41.014552
"Near Svanetia, Georgia",42.9474755,42.8913069
"Franz Josef Glacier, New Zealand",-43.4757369,170.198137
"Fuzhou, China",26.0774954,119.2918215
"Near Namsos, Norway",NA,NA
"Greensburg, Indiana",39.3372722,-85.483581
"Sandy Lake, Canada",52.9955358,-93.0553343
"Urumqi, China",43.8244074,87.6139038
"Near Kerman, Iran",NA,NA
"Near Ohrid, Macedonia",NA,NA
"Near Palencia, Guatemala",NA,NA
"Hibbing, Minnesota",47.427155,-92.937689
"Tuktoyaktuk, NWT, Canada",NA,NA
"Phonesavanh, Laos",17.9486274,102.6246379
"Near Naga, Philippines",NA,NA
"Gyumri, Armenia",40.7852085,43.8416095
"Near Irrupts, Siberia, Russia",NA,NA
"Off Lord Howe Island, NWSW, Australia",NA,NA
"Okeechobee, Florida",27.3923408,-80.8873655
"Nalchik, Russia",43.4769604,43.5966578
"Near Carpish, Peru",NA,NA
"East Midlands, England",53.1188177,-1.2597069
"Near Tamworth,  Australia",NA,NA
"Off Malindi, Kenya",NA,NA
"Near Nag",NA,NA
"Weipa, Australia",-12.6386641,141.8710861
"Near Campbeltown, Scotland",NA,NA
"Near Mezhdurechensk, Russia",NA,NA
"Near Fayetteville, North Carolina",35.0667688,-78.9679175
"Lamoille, Nevada",40.7279826,-115.478392
"Ambato, Ecuador",-1.2422413,-78.6287594
"Kigali, Rwanda",-1.8859597,30.1296751
"Northern Iraq",36.3813948,43.1329532
"Nanga Pinoh, Indonesia",-0.3316049,111.7370026
"Near Komaki, Aichi, Japan",NA,NA
"Stratford, Connecticut",41.1923646,-73.1304917
"Near El Rosa, Colombia",NA,NA
"Sao Gabriel, Brazil",-30.334214,-54.3227149
"Loma Linda, Colombia",9.8330548,-73.7885558
"Near Xi'an, China",34.2536566,108.9386562
"Near Uruapan, Mexico",NA,NA
"Chantilly, Virginia",38.885219,-77.4486772
"Mt.  Kalora, Indonesia",-0.9578676,119.7496049
"Jeneau, Alaska",NA,NA
"Near Logar, Afghanistan",NA,NA
"Toulouse-Blagnac, France",43.629978,1.3608099
"Near Tidjika, Mauritania",NA,NA
"Portage Creek, Alaska",58.903513,-157.6779226
"Near Fort de France, Martinique",NA,NA
"Boma, DemocratiRepubliCongo",NA,NA
"Colon, Panama",9.3553005,-79.8974085
"East Kalimantan, Indonesia",0.7884397,116.2419977
"Near Boda, Russia",NA,NA
"Cheju, South Korea",33.4887737,126.4987083
"Alsworth, Alaska",60.2017728,-154.3251812
"Whiting, New Jersey",39.9545613,-74.3784815
"Near Agadir, Morocco",NA,NA
"Near Aliquippa, Pennsylvania",NA,NA
"Near Abuja, Nigeria",NA,NA
"Fish Egg Inlet, Canada",51.622264,-127.7778121
"Near Vanavera, Russia",NA,NA
"Bahia Negra, Paraguay",-20.2308712,-58.1690716
"Buenos Aires, Brazil",-7.7218931,-35.326587
"Chaibukha, Russia",NA,NA
"Mitu, Colombia",1.2538499,-70.2345576
"Krakas Mountains, near Natanz , Iran",NA,NA
"Near Formoso do Aragala, Brazil",NA,NA
"Near Cuito, Angola",NA,NA
"Batagaj, Russia",67.654907,134.635071
"Near Ust'-Ilimsk, Russia",NA,NA
"Roselawn, Indiana",41.151458,-87.2856621
"Off Cozumel, Mexico",NA,NA
"Saposa, Peru",NA,NA
"Avenal, California",36.0041223,-120.1290272
"Papua New Guinea",-5.6816069,144.2489081
"Bridgeton, Missouri",38.7566055,-90.42352
"Elim, Alaksa",NA,NA
"Morrisville, North Carolina",35.824341,-78.8300321
"Cerro Aicha, Venezuela",NA,NA
"Coventry, England",52.4081812,-1.510477
"Algiers Airport, Algeria",36.7014097,3.2293305
"Near Van, Turkey",NA,NA
"Isfahan, Iran",32.6707877,51.6650002
"Off Flores Island, Inodnesia",NA,NA
"Cartagena, Colombia",10.4265566,-75.5441671
"Masset, British Columbia, Canada",54.0124473,-132.1452236
"Pleasanton, California",37.6624312,-121.8746789
"Los Angeles, CA",34.0536909,-118.242766
"Near Krasnoyarsk, Russia",NA,NA
"Kuei Shan Hsiang, Taiwan",NA,NA
"Near Tusayan, Arizona",NA,NA
"Ossora, Russia",59.2975701,162.5215525
"Near Hamilton, New Zealand",-41.3117025,174.7937335
"Near Balotesti, Romania",NA,NA
"Near Alexander City, Alabama",NA,NA
"Lagos, Nigeria",6.4550575,3.3941795
"Alice Springs, Australia",-23.6983884,133.8812885
"Near Palaly AFB, Sri Lanka",NA,NA
"Sioux Falls, Ontario, Canada",49.3358934,-94.0888232
"Cerro San Jeronimo, Colombia",5.380295,-74.1138612
"Near Boise, Idaho",NA,NA
"Near Leeds, England",53.9093266,-1.6659959
"Off Mbour, Senegal",NA,NA
"Near Palmerston North, New Zealand",NA,NA
"Volgograd, Russia",48.7081906,44.5153353
"Herputchi, Russia",NA,NA
"Near Cuvela, Angola",NA,NA
"La Romana, Dominican Republic",18.4230137,-68.9661104
"Kiunga, Papua New Guinea",-6.1159886,141.2981755
"Haines, Alaska",59.0831232,-135.3430573
"Gumey, Papua New Guinea",NA,NA
"Bintuni,  Indonesia",-2.1138854,133.5287755
"Near Antananivo, Madagascar",NA,NA
"Near Karamui, Papua New Guinea",NA,NA
"Johannesburg, South Africa",-26.205,28.049722
"Mt. Chichontepec, San Vincente, El Salvador",NA,NA
"Near Kaimana, Indonesia",NA,NA
"Nevada del Huila, Colombia",NA,NA
"Near Carrollton, GA",NA,NA
"Near Farewell, Alaska",NA,NA
"Toronto, Ontario, Canada",43.6534817,-79.3839347
"Beaver Dam, Arizona",36.8997989,-113.9359348
"Near La Macarena, Colombia",NA,NA
"Jalalabad, Afghanistan",34.430195,70.460128
"Off Colombo, Sri Lanka",6.8411033,79.8657215
"Marsh Harbour, Bahamas",26.5382728,-77.0610382
"Tawau,  Malaysia",4.2435206,117.885331
"Tamworth, Australia",-31.0900743,150.9290159
"Near Moron, Mongolia",NA,NA
"Sterligov Cape, Russia",NA,NA
"Campbell River, British Columbia, Canada",50.023071,-125.244153
"Gunung Antara, Indonesia",4.5918,96.5789
"Barskoon, Kirghizia",NA,NA
"Near Piedras Negras, Mexico",NA,NA
"Near Luyaba, Argentina",NA,NA
"Kaduna, Nigeria",10.5182899,7.4359863
"Off Jaffna Peninsula , Sri Lanka",NA,NA
"Off Labuan, Malaysia",NA,NA
"Baku, Azerbaijan",40.3755885,49.8328009
"Near Douala, Cameroon",NA,NA
"Near Nakhichevan, Azerbaijan, Russia",NA,NA
"Near Grossevichi, Russia",NA,NA
"Near Belle Anse, Haiti",NA,NA
"Verona  - Villafranca, Italy",45.3509277,10.8459956
"Kahengula, Angola",NA,NA
"Near Buga, Valle del Cauca, Colombia",NA,NA
"Bagasin, Papua New Guinea",NA,NA
"Karabogazgol Bay, Turkmenistan",NA,NA
"Off Point Pedro, Sri Lanka",NA,NA
"Near Blenheim, New Zealand",-43.53916,172.57355
"St. Johns, Arizona",34.5016065,-109.3761198
"Off Puerto Plata, Domincan Republic",NA,NA
"Near Ensenada, Mexico",31.7509142,-115.9894404
"Port-au-Prince, Hati",18.547327,-72.3395928
"El Zapotal, Guatemala",15.9541444,-90.7211924
"Salzburg, Austria",47.7981346,13.0464806
"Near Jabal Awliya, Sudan",NA,NA
"Near Lukapa, Angola",NA,NA
"Arequipa, Peru",-16.3988667,-71.5369607
"Near Mesones Muro, Peru",NA,NA
"Near Punto Fijo, Venezuela",NA,NA
"Near Dubrovnik, Croatia",42.9744533,17.0218077
"Near Petropavlovsk, Russia",NA,NA
"Off Matsu Island, Taiwan",NA,NA
"Near Haj Yousif, Sudan",NA,NA
"Near Terrace, British Columbia, Canada",NA,NA
"Otaez, Mexico",24.7121884,-105.9178697
"Oumba, Papua New Guinea",NA,NA
"Everglades, Miami, Florida",25.7227975,-80.2443315
"Griesta, United Kingdom",60.1767985,-1.2654889
"Rasht, Iran",37.2793607,49.5846102
"Near Rollingstone, Queensland  Australia",NA,NA
"Fukuoka, Japan",33.6251241,130.6180016
"Near Kanda, India",NA,NA
"Near Eindhoven, The Netherlands",NA,NA
"Off East Moriches, New York",NA,NA
"Near Playa del Carmen, Mexico",NA,NA
"Russian Mission, Alaska",61.785,-161.3202778
"Near Mergui, Manmar",NA,NA
"Markham Bay, Canada",63.5885692,-71.9227549
"Near Bronson Creek, British Columbia, Canada",NA,NA
"Near Jackson Hole, Wyoming",NA,NA
"Near Alliford Bay, British Columbia, Canada2",NA,NA
"Belgrade, Yugosalvia",NA,NA
"Spitsbergen, Norway",78.7198519,20.3493328
"Joinville, Brazil",-26.3044898,-48.8486726
"Waddenzee, Netherlands",53.2322792,5.1852287
"Off Pasamayo, Peru",NA,NA
"Kahemba, Congo",-7.2919121,18.9582005
"Lukapa, Angola",-8.4405395,20.7320763
"San Francesco al Campo, Italy",45.2264672,7.6571645
